Intensity_economia,Polarization_economia,Subjectivity_economia,Intensity_gimnasio,Polarization_gimnasio,gimnasio,sanitas,adeslas,decathlon,IBEX35_close,crecimiento,date
0.429,0.263,0.033,0.48,0.376,1.0,0.833,0.5,0.188,0.8009999999999999,0.5,2014-08-28
0.41,0.233,0.045,0.47600000000000003,0.361,1.0,0.833,0.5,0.188,0.802,0.5,2014-08-29
0.4,0.233,0.045,0.46799999999999997,0.391,1.0,0.833,0.5,0.188,0.8059999999999999,0.5,2014-08-30
0.33899999999999997,0.26,0.045,0.41200000000000003,0.37,1.0,0.833,0.5,0.188,0.8059999999999999,0.5,2014-08-31
0.414,0.266,0.015,0.474,0.376,1.0,0.833,0.5,0.188,0.8059999999999999,0.5,2014-09-01
0.397,0.281,0.08,0.5529999999999999,0.364,0.583,1.0,0.625,0.10099999999999999,0.807,0.5,2014-09-02
0.423,0.281,0.03,0.498,0.387,0.583,1.0,0.625,0.10099999999999999,0.83,0.5,2014-09-03
0.39299999999999996,0.24600000000000002,0.024,0.48200000000000004,0.366,0.583,1.0,0.625,0.10099999999999999,0.867,0.5,2014-09-04
0.41100000000000003,0.267,0.08900000000000001,0.519,0.36700000000000005,0.583,1.0,0.625,0.10099999999999999,0.875,0.5,2014-09-05
0.48,0.267,0.08900000000000001,0.562,0.37200000000000005,0.583,1.0,0.625,0.10099999999999999,0.867,0.5,2014-09-06
0.43700000000000006,0.282,0.036000000000000004,0.493,0.35100000000000003,0.583,1.0,0.625,0.10099999999999999,0.867,0.5,2014-09-07
0.418,0.282,0.08900000000000001,0.484,0.358,0.583,1.0,0.625,0.10099999999999999,0.867,0.5,2014-09-08
0.451,0.28800000000000003,0.065,0.499,0.36200000000000004,0.583,1.0,0.625,0.10099999999999999,0.841,0.5,2014-09-09
0.424,0.268,0.062,0.449,0.375,0.583,1.0,0.625,0.10099999999999999,0.8390000000000001,0.5,2014-09-10
0.384,0.267,0.078,0.495,0.38,0.583,1.0,0.625,0.10099999999999999,0.83,0.5,2014-09-11
0.39299999999999996,0.268,0.01,0.446,0.366,0.583,1.0,0.625,0.10099999999999999,0.83,0.5,2014-09-12
0.41100000000000003,0.28600000000000003,0.059000000000000004,0.49200000000000005,0.366,0.583,1.0,0.625,0.10099999999999999,0.8220000000000001,0.5,2014-09-13
0.41200000000000003,0.23800000000000002,0.023,0.439,0.332,0.583,1.0,0.625,0.10099999999999999,0.8220000000000001,0.5,2014-09-14
0.425,0.264,0.036000000000000004,0.484,0.355,0.583,1.0,0.625,0.10099999999999999,0.8220000000000001,0.5,2014-09-15
0.42700000000000005,0.268,0.051,0.49200000000000005,0.373,0.583,1.0,0.625,0.10099999999999999,0.815,0.5,2014-09-16
0.41200000000000003,0.267,0.018000000000000002,0.51,0.369,0.583,1.0,0.625,0.10099999999999999,0.833,0.5,2014-09-17
0.426,0.262,0.024,0.508,0.35600000000000004,0.583,1.0,0.625,0.10099999999999999,0.848,0.5,2014-09-18
0.433,0.273,0.015,0.545,0.39399999999999996,0.583,1.0,0.625,0.10099999999999999,0.85,0.5,2014-09-19
0.406,0.26899999999999996,0.078,0.478,0.371,0.583,1.0,0.625,0.10099999999999999,0.841,0.5,2014-09-20
0.43799999999999994,0.26899999999999996,0.078,0.525,0.384,0.583,1.0,0.625,0.10099999999999999,0.841,0.5,2014-09-21
0.4,0.284,0.07200000000000001,0.525,0.371,0.583,1.0,0.625,0.10099999999999999,0.841,0.5,2014-09-22
0.44,0.292,0.065,0.48200000000000004,0.379,0.583,1.0,0.625,0.10099999999999999,0.815,0.5,2014-09-23
0.433,0.262,0.006,0.474,0.36,0.583,1.0,0.625,0.10099999999999999,0.825,0.5,2014-09-24
0.441,0.27399999999999997,0.038,0.49,0.36,0.583,1.0,0.625,0.10099999999999999,0.812,0.5,2014-09-25
0.408,0.251,0.021,0.474,0.32299999999999995,0.583,1.0,0.625,0.10099999999999999,0.8240000000000001,0.5,2014-09-26
0.415,0.237,0.057999999999999996,0.557,0.401,0.583,1.0,0.625,0.10099999999999999,0.795,0.5,2014-09-27
0.40700000000000003,0.276,0.054000000000000006,0.424,0.353,0.583,1.0,0.625,0.10099999999999999,0.795,0.5,2014-09-28
0.457,0.271,0.031,0.49700000000000005,0.374,0.583,1.0,0.625,0.10099999999999999,0.795,0.5,2014-09-29
0.41100000000000003,0.23,0.09,0.495,0.371,0.583,1.0,0.625,0.10099999999999999,0.8190000000000001,0.5,2014-09-30
0.405,0.255,0.028999999999999998,0.498,0.374,0.583,1.0,0.625,0.10099999999999999,0.807,0.5,2014-10-01
0.42700000000000005,0.273,0.04,0.474,0.354,0.41700000000000004,0.833,0.5,0.203,0.7490000000000001,0.5,2014-10-02
0.42100000000000004,0.258,0.05,0.45,0.37200000000000005,0.41700000000000004,0.833,0.5,0.203,0.774,0.5,2014-10-03
0.359,0.23600000000000002,0.022000000000000002,0.456,0.359,0.41700000000000004,0.833,0.5,0.203,0.7879999999999999,0.5,2014-10-04
0.361,0.249,0.04,0.455,0.353,0.41700000000000004,0.833,0.5,0.203,0.7879999999999999,0.5,2014-10-05
0.42200000000000004,0.276,0.053,0.446,0.36700000000000005,0.41700000000000004,0.833,0.5,0.203,0.7879999999999999,0.5,2014-10-06
0.42100000000000004,0.267,0.061,0.47600000000000003,0.377,0.41700000000000004,0.833,0.5,0.203,0.7509999999999999,0.5,2014-10-07
0.43799999999999994,0.24100000000000002,0.043,0.498,0.377,0.41700000000000004,0.833,0.5,0.203,0.735,0.5,2014-10-08
0.39299999999999996,0.243,0.03,0.469,0.379,0.41700000000000004,0.833,0.5,0.203,0.723,0.5,2014-10-09
0.436,0.268,0.033,0.47600000000000003,0.364,0.41700000000000004,0.833,0.5,0.203,0.7020000000000001,0.5,2014-10-10
0.40299999999999997,0.252,0.047,0.504,0.374,0.41700000000000004,0.833,0.5,0.203,0.708,0.5,2014-10-11
0.425,0.226,0.057999999999999996,0.474,0.37200000000000005,0.41700000000000004,0.833,0.5,0.203,0.708,0.5,2014-10-12
0.415,0.265,0.052000000000000005,0.49700000000000005,0.391,0.41700000000000004,0.833,0.5,0.203,0.708,0.5,2014-10-13
0.431,0.272,0.038,0.496,0.369,0.41700000000000004,0.833,0.5,0.203,0.7120000000000001,0.5,2014-10-14
0.419,0.262,0.023,0.47600000000000003,0.34,0.41700000000000004,0.833,0.5,0.203,0.648,0.5,2014-10-15
0.409,0.27699999999999997,0.037000000000000005,0.511,0.385,0.41700000000000004,0.833,0.5,0.203,0.619,0.5,2014-10-16
0.436,0.271,0.036000000000000004,0.525,0.35700000000000004,0.41700000000000004,0.833,0.5,0.203,0.6679999999999999,0.5,2014-10-17
0.429,0.267,0.076,0.5539999999999999,0.40299999999999997,0.41700000000000004,0.833,0.5,0.203,0.6609999999999999,0.5,2014-10-18
0.41,0.256,0.042,0.612,0.43700000000000006,0.41700000000000004,0.833,0.5,0.203,0.6609999999999999,0.5,2014-10-19
0.45799999999999996,0.248,0.03,0.512,0.363,0.41700000000000004,0.833,0.5,0.203,0.6609999999999999,0.5,2014-10-20
0.45299999999999996,0.249,0.048,0.528,0.406,0.41700000000000004,0.833,0.5,0.203,0.7020000000000001,0.5,2014-10-21
0.41200000000000003,0.26,0.051,0.505,0.371,0.41700000000000004,0.833,0.5,0.203,0.7190000000000001,0.5,2014-10-22
0.419,0.247,0.053,0.532,0.386,0.41700000000000004,0.833,0.5,0.203,0.7340000000000001,0.5,2014-10-23
0.42100000000000004,0.266,0.033,0.473,0.371,0.41700000000000004,0.833,0.5,0.203,0.735,0.5,2014-10-24
0.44,0.298,0.069,0.45,0.34299999999999997,0.41700000000000004,0.833,0.5,0.203,0.71,0.5,2014-10-25
0.425,0.268,0.008,0.49,0.33799999999999997,0.41700000000000004,0.833,0.5,0.203,0.71,0.5,2014-10-26
0.43200000000000005,0.281,0.046,0.49700000000000005,0.364,0.41700000000000004,0.833,0.5,0.203,0.71,0.5,2014-10-27
0.433,0.258,0.051,0.478,0.364,0.41700000000000004,0.833,0.5,0.203,0.7440000000000001,0.5,2014-10-28
0.445,0.262,0.01,0.484,0.386,0.41700000000000004,0.833,0.5,0.203,0.7190000000000001,0.5,2014-10-29
0.43,0.275,0.062,0.524,0.376,0.41700000000000004,0.833,0.5,0.203,0.722,0.5,2014-10-30
0.431,0.267,0.037000000000000005,0.43,0.38,0.41700000000000004,0.833,0.5,0.203,0.759,0.5,2014-10-31
0.41,0.259,0.006999999999999999,0.418,0.38,0.41700000000000004,0.833,0.5,0.203,0.741,0.5,2014-11-01
0.45399999999999996,0.259,0.006999999999999999,0.46799999999999997,0.39299999999999996,0.33299999999999996,0.667,0.375,0.261,0.741,0.5,2014-11-02
0.37,0.255,0.013999999999999999,0.48100000000000004,0.368,0.33299999999999996,0.667,0.375,0.261,0.741,0.5,2014-11-03
0.40700000000000003,0.28,0.062,0.509,0.402,0.33299999999999996,0.667,0.375,0.261,0.703,0.5,2014-11-04
0.41200000000000003,0.24600000000000002,0.046,0.503,0.373,0.33299999999999996,0.667,0.375,0.261,0.7240000000000001,0.5,2014-11-05
0.413,0.262,0.006,0.486,0.376,0.33299999999999996,0.667,0.375,0.261,0.721,0.5,2014-11-06
0.42100000000000004,0.256,0.037000000000000005,0.525,0.38,0.33299999999999996,0.667,0.375,0.261,0.698,0.5,2014-11-07
0.419,0.261,0.021,0.484,0.42200000000000004,0.33299999999999996,0.667,0.375,0.261,0.723,0.5,2014-11-08
0.39299999999999996,0.231,0.051,0.514,0.379,0.33299999999999996,0.667,0.375,0.261,0.723,0.5,2014-11-09
0.42200000000000004,0.249,0.043,0.46799999999999997,0.365,0.33299999999999996,0.667,0.375,0.261,0.723,0.5,2014-11-10
0.425,0.251,0.049,0.48200000000000004,0.38299999999999995,0.33299999999999996,0.667,0.375,0.261,0.735,0.5,2014-11-11
0.41600000000000004,0.263,0.032,0.428,0.36,0.33299999999999996,0.667,0.375,0.261,0.703,0.5,2014-11-12
0.434,0.265,0.032,0.486,0.36700000000000005,0.33299999999999996,0.667,0.375,0.261,0.7,0.5,2014-11-13
0.428,0.257,0.024,0.509,0.40700000000000003,0.33299999999999996,0.667,0.375,0.261,0.7020000000000001,0.5,2014-11-14
0.4,0.267,0.053,0.6,0.428,0.33299999999999996,0.667,0.375,0.261,0.73,0.5,2014-11-15
0.39799999999999996,0.259,0.031,0.465,0.413,0.33299999999999996,0.667,0.375,0.261,0.73,0.5,2014-11-16
0.441,0.267,0.013000000000000001,0.485,0.37200000000000005,0.33299999999999996,0.667,0.375,0.261,0.73,0.5,2014-11-17
0.406,0.271,0.078,0.488,0.375,0.33299999999999996,0.667,0.375,0.261,0.7509999999999999,0.5,2014-11-18
0.418,0.272,0.027999999999999997,0.461,0.353,0.33299999999999996,0.667,0.375,0.261,0.741,0.5,2014-11-19
0.44,0.259,0.033,0.515,0.349,0.33299999999999996,0.667,0.375,0.261,0.7120000000000001,0.5,2014-11-20
0.39,0.26899999999999996,0.035,0.48200000000000004,0.40399999999999997,0.33299999999999996,0.667,0.375,0.261,0.7659999999999999,0.5,2014-11-21
0.456,0.268,0.05,0.537,0.37200000000000005,0.33299999999999996,0.667,0.375,0.261,0.787,0.5,2014-11-22
0.42700000000000005,0.26,0.013999999999999999,0.49,0.37200000000000005,0.33299999999999996,0.667,0.375,0.261,0.787,0.5,2014-11-23
0.441,0.261,0.055999999999999994,0.486,0.38799999999999996,0.33299999999999996,0.667,0.375,0.261,0.787,0.5,2014-11-24
0.39799999999999996,0.266,0.018000000000000002,0.552,0.401,0.33299999999999996,0.667,0.375,0.261,0.797,0.5,2014-11-25
0.444,0.26899999999999996,0.011000000000000001,0.561,0.36700000000000005,0.33299999999999996,0.667,0.375,0.261,0.7879999999999999,0.5,2014-11-26
0.431,0.26899999999999996,0.051,0.44,0.361,0.33299999999999996,0.667,0.375,0.261,0.802,0.5,2014-11-27
0.409,0.255,0.04,0.562,0.381,0.33299999999999996,0.667,0.375,0.261,0.81,0.5,2014-11-28
0.41600000000000004,0.273,0.019,0.58,0.40700000000000003,0.33299999999999996,0.667,0.375,0.261,0.7929999999999999,0.5,2014-11-29
0.396,0.263,0.015,0.42200000000000004,0.40399999999999997,0.33299999999999996,0.667,0.375,0.261,0.7929999999999999,0.5,2014-11-30
0.436,0.284,0.044000000000000004,0.496,0.364,0.33299999999999996,0.667,0.375,0.261,0.7929999999999999,0.5,2014-12-01
0.426,0.254,0.026000000000000002,0.491,0.392,0.667,0.833,0.75,0.275,0.8059999999999999,0.5,2014-12-02
0.45799999999999996,0.26899999999999996,0.032,0.519,0.387,0.667,0.833,0.75,0.275,0.828,0.5,2014-12-03
0.43200000000000005,0.275,0.046,0.502,0.39,0.667,0.833,0.75,0.275,0.784,0.5,2014-12-04
0.381,0.285,0.003,0.54,0.364,0.667,0.833,0.75,0.275,0.8320000000000001,0.5,2014-12-05
0.442,0.285,0.054000000000000006,0.495,0.405,0.667,0.833,0.75,0.275,0.816,0.5,2014-12-06
0.446,0.27,0.054000000000000006,0.467,0.44,0.667,0.833,0.75,0.275,0.816,0.5,2014-12-07
0.413,0.243,0.057,0.524,0.34700000000000003,0.667,0.833,0.75,0.275,0.816,0.5,2014-12-08
0.43,0.24600000000000002,0.05,0.522,0.377,0.667,0.833,0.75,0.275,0.7559999999999999,0.5,2014-12-09
0.391,0.27399999999999997,0.106,0.586,0.413,0.667,0.833,0.75,0.275,0.745,0.5,2014-12-10
0.431,0.27,0.055,0.46,0.377,0.667,0.833,0.75,0.275,0.7509999999999999,0.5,2014-12-11
0.387,0.262,0.016,0.508,0.371,0.667,0.833,0.75,0.275,0.701,0.5,2014-12-12
0.43,0.25,0.105,0.494,0.384,0.667,0.833,0.75,0.275,0.659,0.5,2014-12-13
0.361,0.24,0.083,0.479,0.374,0.667,0.833,0.75,0.275,0.659,0.5,2014-12-14
0.41600000000000004,0.252,0.017,0.462,0.33,0.667,0.833,0.75,0.275,0.659,0.5,2014-12-15
0.44299999999999995,0.285,0.065,0.446,0.37,0.667,0.833,0.75,0.275,0.69,0.5,2014-12-16
0.392,0.262,0.004,0.526,0.363,0.667,0.833,0.75,0.275,0.685,0.5,2014-12-17
0.434,0.271,0.012,0.518,0.363,0.667,0.833,0.75,0.275,0.7440000000000001,0.5,2014-12-18
0.379,0.252,0.033,0.486,0.384,0.667,0.833,0.75,0.275,0.7390000000000001,0.5,2014-12-19
0.381,0.252,0.033,0.575,0.43700000000000006,0.667,0.833,0.75,0.275,0.74,0.5,2014-12-20
0.409,0.231,0.125,0.488,0.43700000000000006,0.667,0.833,0.75,0.275,0.74,0.5,2014-12-21
0.445,0.268,0.028999999999999998,0.508,0.377,0.667,0.833,0.75,0.275,0.74,0.5,2014-12-22
0.41200000000000003,0.268,0.051,0.57,0.41,0.667,0.833,0.75,0.275,0.759,0.5,2014-12-23
0.36,0.253,0.039,0.488,0.36200000000000004,0.667,0.833,0.75,0.275,0.76,0.5,2014-12-24
0.332,0.253,0.040999999999999995,0.511,0.37,0.667,0.833,0.75,0.275,0.7440000000000001,0.5,2014-12-25
0.42700000000000005,0.253,0.040999999999999995,0.531,0.36700000000000005,0.667,0.833,0.75,0.275,0.7440000000000001,0.5,2014-12-26
0.39299999999999996,0.26,0.053,0.528,0.38299999999999995,0.667,0.833,0.75,0.275,0.7440000000000001,0.5,2014-12-27
0.41200000000000003,0.23399999999999999,0.121,0.526,0.34299999999999997,0.667,0.833,0.75,0.275,0.7440000000000001,0.5,2014-12-28
0.415,0.23399999999999999,0.121,0.5,0.34299999999999997,0.667,0.833,0.75,0.275,0.7440000000000001,0.5,2014-12-29
0.35700000000000004,0.268,0.052000000000000005,0.446,0.368,0.667,0.833,0.75,0.275,0.7240000000000001,0.5,2014-12-30
0.455,0.265,0.084,0.535,0.426,0.667,0.833,0.75,0.275,0.7240000000000001,0.733,2014-12-31
0.418,0.265,0.084,0.486,0.37200000000000005,0.667,0.833,0.75,0.275,0.737,0.733,2015-01-01
0.435,0.265,0.084,0.511,0.389,0.583,0.667,0.5,0.087,0.737,0.733,2015-01-02
0.37200000000000005,0.265,0.084,0.433,0.39299999999999996,0.583,0.667,0.5,0.087,0.675,0.733,2015-01-03
0.37200000000000005,0.3,0.067,0.474,0.365,0.583,0.667,0.5,0.087,0.675,0.733,2015-01-04
0.43,0.281,0.065,0.534,0.379,0.583,0.667,0.5,0.087,0.675,0.733,2015-01-05
0.442,0.28300000000000003,0.055,0.52,0.36200000000000004,0.583,0.667,0.5,0.087,0.654,0.733,2015-01-06
0.40399999999999997,0.278,0.051,0.5579999999999999,0.384,0.583,0.667,0.5,0.087,0.657,0.733,2015-01-07
0.42,0.265,0.016,0.506,0.391,0.583,0.667,0.5,0.087,0.696,0.733,2015-01-08
0.465,0.271,0.026000000000000002,0.488,0.39,0.583,0.667,0.5,0.087,0.627,0.733,2015-01-09
0.39299999999999996,0.272,0.028999999999999998,0.531,0.366,0.583,0.667,0.5,0.087,0.6409999999999999,0.733,2015-01-10
0.40299999999999997,0.253,0.055,0.536,0.377,0.583,0.667,0.5,0.087,0.6409999999999999,0.733,2015-01-11
0.38,0.256,0.0,0.473,0.374,0.583,0.667,0.5,0.087,0.6409999999999999,0.733,2015-01-12
0.397,0.259,0.001,0.523,0.381,0.583,0.667,0.5,0.087,0.67,0.733,2015-01-13
0.42700000000000005,0.262,0.046,0.495,0.358,0.583,0.667,0.5,0.087,0.649,0.733,2015-01-14
0.40399999999999997,0.24100000000000002,0.034,0.521,0.381,0.583,0.667,0.5,0.087,0.6729999999999999,0.733,2015-01-15
0.433,0.265,0.026000000000000002,0.53,0.39,0.583,0.667,0.5,0.087,0.6829999999999999,0.733,2015-01-16
0.382,0.275,0.034,0.485,0.373,0.583,0.667,0.5,0.087,0.703,0.733,2015-01-17
0.45,0.27,0.027999999999999997,0.467,0.373,0.583,0.667,0.5,0.087,0.703,0.733,2015-01-18
0.40299999999999997,0.235,0.053,0.495,0.369,0.583,0.667,0.5,0.087,0.703,0.733,2015-01-19
0.41100000000000003,0.273,0.018000000000000002,0.48700000000000004,0.37200000000000005,0.583,0.667,0.5,0.087,0.725,0.733,2015-01-20
0.41200000000000003,0.273,0.064,0.5539999999999999,0.364,0.583,0.667,0.5,0.087,0.7340000000000001,0.733,2015-01-21
0.385,0.266,0.019,0.5589999999999999,0.38799999999999996,0.583,0.667,0.5,0.087,0.765,0.733,2015-01-22
0.385,0.276,0.019,0.48700000000000004,0.36700000000000005,0.583,0.667,0.5,0.087,0.777,0.733,2015-01-23
0.406,0.243,0.069,0.45,0.374,0.583,0.667,0.5,0.087,0.797,0.733,2015-01-24
0.37799999999999995,0.27,0.025,0.474,0.374,0.583,0.667,0.5,0.087,0.797,0.733,2015-01-25
0.428,0.26,0.027000000000000003,0.447,0.355,0.583,0.667,0.5,0.087,0.797,0.733,2015-01-26
0.4,0.262,0.004,0.451,0.368,0.583,0.667,0.5,0.087,0.78,0.733,2015-01-27
0.441,0.276,0.035,0.418,0.364,0.583,0.667,0.5,0.087,0.755,0.733,2015-01-28
0.406,0.251,0.022000000000000002,0.49700000000000005,0.37,0.583,0.667,0.5,0.087,0.764,0.733,2015-01-29
0.426,0.261,0.057,0.45399999999999996,0.37,0.583,0.667,0.5,0.087,0.746,0.733,2015-01-30
0.41200000000000003,0.299,0.059000000000000004,0.495,0.376,0.583,0.667,0.5,0.087,0.733,0.733,2015-01-31
0.42200000000000004,0.259,0.048,0.493,0.33299999999999996,0.583,0.667,0.5,0.087,0.733,0.733,2015-02-01
0.43799999999999994,0.268,0.054000000000000006,0.434,0.34600000000000003,0.583,0.667,0.5,0.07200000000000001,0.733,0.733,2015-02-02
0.426,0.251,0.04,0.526,0.355,0.583,0.667,0.5,0.07200000000000001,0.78,0.733,2015-02-03
0.41600000000000004,0.28600000000000003,0.044000000000000004,0.54,0.364,0.583,0.667,0.5,0.07200000000000001,0.7759999999999999,0.733,2015-02-04
0.40399999999999997,0.252,0.011000000000000001,0.48200000000000004,0.36,0.583,0.667,0.5,0.07200000000000001,0.769,0.733,2015-02-05
0.405,0.26899999999999996,0.019,0.47600000000000003,0.382,0.583,0.667,0.5,0.07200000000000001,0.775,0.733,2015-02-06
0.415,0.299,0.042,0.40700000000000003,0.363,0.583,0.667,0.5,0.07200000000000001,0.7390000000000001,0.733,2015-02-07
0.465,0.271,0.022000000000000002,0.455,0.363,0.583,0.667,0.5,0.07200000000000001,0.7390000000000001,0.733,2015-02-08
0.439,0.261,0.048,0.541,0.373,0.583,0.667,0.5,0.07200000000000001,0.7390000000000001,0.733,2015-02-09
0.447,0.254,0.024,0.47,0.35100000000000003,0.583,0.667,0.5,0.07200000000000001,0.763,0.733,2015-02-10
0.409,0.265,0.027999999999999997,0.44299999999999995,0.35100000000000003,0.583,0.667,0.5,0.07200000000000001,0.7390000000000001,0.733,2015-02-11
0.46299999999999997,0.3,0.087,0.494,0.35100000000000003,0.583,0.667,0.5,0.07200000000000001,0.774,0.733,2015-02-12
0.45299999999999996,0.266,0.015,0.512,0.379,0.583,0.667,0.5,0.07200000000000001,0.804,0.733,2015-02-13
0.436,0.281,0.031,0.485,0.379,0.583,0.667,0.5,0.07200000000000001,0.7959999999999999,0.733,2015-02-14
0.39799999999999996,0.257,0.07200000000000001,0.473,0.379,0.583,0.667,0.5,0.07200000000000001,0.7959999999999999,0.733,2015-02-15
0.391,0.263,0.023,0.49200000000000005,0.37799999999999995,0.583,0.667,0.5,0.07200000000000001,0.7959999999999999,0.733,2015-02-16
0.478,0.24,0.044000000000000004,0.521,0.382,0.583,0.667,0.5,0.07200000000000001,0.797,0.733,2015-02-17
0.409,0.25,0.022000000000000002,0.525,0.366,0.583,0.667,0.5,0.07200000000000001,0.816,0.733,2015-02-18
0.42200000000000004,0.265,0.044000000000000004,0.474,0.37,0.583,0.667,0.5,0.07200000000000001,0.8340000000000001,0.733,2015-02-19
0.395,0.284,0.033,0.5870000000000001,0.366,0.583,0.667,0.5,0.07200000000000001,0.8290000000000001,0.733,2015-02-20
0.408,0.285,0.055999999999999994,0.507,0.33799999999999997,0.583,0.667,0.5,0.07200000000000001,0.848,0.733,2015-02-21
0.374,0.257,0.011000000000000001,0.489,0.40299999999999997,0.583,0.667,0.5,0.07200000000000001,0.848,0.733,2015-02-22
0.44,0.265,0.013999999999999999,0.506,0.369,0.583,0.667,0.5,0.07200000000000001,0.848,0.733,2015-02-23
0.442,0.257,0.005,0.531,0.371,0.583,0.667,0.5,0.07200000000000001,0.861,0.733,2015-02-24
0.401,0.27399999999999997,0.016,0.5670000000000001,0.382,0.583,0.667,0.5,0.07200000000000001,0.858,0.733,2015-02-25
0.42200000000000004,0.253,0.062,0.51,0.374,0.583,0.667,0.5,0.07200000000000001,0.8740000000000001,0.733,2015-02-26
0.435,0.26,0.053,0.508,0.384,0.583,0.667,0.5,0.07200000000000001,0.8809999999999999,0.733,2015-02-27
0.375,0.267,0.07200000000000001,0.498,0.386,0.583,0.667,0.5,0.07200000000000001,0.8809999999999999,0.733,2015-02-28
0.436,0.264,0.054000000000000006,0.45,0.391,0.583,0.667,0.5,0.07200000000000001,0.8809999999999999,0.733,2015-03-01
0.419,0.265,0.018000000000000002,0.5479999999999999,0.41100000000000003,0.5,0.667,0.375,0.07200000000000001,0.8809999999999999,0.733,2015-03-02
0.408,0.242,0.024,0.48700000000000004,0.33899999999999997,0.5,0.667,0.375,0.07200000000000001,0.852,0.733,2015-03-03
0.452,0.27399999999999997,0.036000000000000004,0.54,0.38,0.5,0.667,0.375,0.07200000000000001,0.858,0.733,2015-03-04
0.431,0.27,0.042,0.462,0.37,0.5,0.667,0.375,0.07200000000000001,0.871,0.733,2015-03-05
0.442,0.255,0.055,0.568,0.369,0.5,0.667,0.375,0.07200000000000001,0.866,0.733,2015-03-06
0.466,0.259,0.038,0.535,0.369,0.5,0.667,0.375,0.07200000000000001,0.8590000000000001,0.733,2015-03-07
0.40399999999999997,0.258,0.05,0.444,0.39799999999999996,0.5,0.667,0.375,0.07200000000000001,0.8590000000000001,0.733,2015-03-08
0.419,0.271,0.035,0.491,0.374,0.5,0.667,0.375,0.07200000000000001,0.8590000000000001,0.733,2015-03-09
0.41200000000000003,0.266,0.024,0.517,0.38,0.5,0.667,0.375,0.07200000000000001,0.833,0.733,2015-03-10
0.43200000000000005,0.263,0.085,0.491,0.38,0.5,0.667,0.375,0.07200000000000001,0.853,0.733,2015-03-11
0.42,0.262,0.052000000000000005,0.542,0.37,0.5,0.667,0.375,0.07200000000000001,0.852,0.733,2015-03-12
0.455,0.256,0.035,0.449,0.36200000000000004,0.5,0.667,0.375,0.07200000000000001,0.855,0.733,2015-03-13
0.445,0.27899999999999997,0.027999999999999997,0.501,0.37799999999999995,0.5,0.667,0.375,0.07200000000000001,0.8690000000000001,0.733,2015-03-14
0.43700000000000006,0.265,0.033,0.439,0.37799999999999995,0.5,0.667,0.375,0.07200000000000001,0.8690000000000001,0.733,2015-03-15
0.434,0.25,0.04,0.474,0.38,0.5,0.667,0.375,0.07200000000000001,0.8690000000000001,0.733,2015-03-16
0.431,0.259,0.019,0.48700000000000004,0.38799999999999996,0.5,0.667,0.375,0.07200000000000001,0.8540000000000001,0.733,2015-03-17
0.42,0.266,0.024,0.5329999999999999,0.365,0.5,0.667,0.375,0.07200000000000001,0.858,0.733,2015-03-18
0.376,0.254,0.05,0.466,0.387,0.5,0.667,0.375,0.07200000000000001,0.865,0.733,2015-03-19
0.423,0.254,0.05,0.528,0.386,0.5,0.667,0.375,0.07200000000000001,0.922,0.733,2015-03-20
0.41600000000000004,0.23800000000000002,0.011000000000000001,0.547,0.387,0.5,0.667,0.375,0.07200000000000001,0.9279999999999999,0.733,2015-03-21
0.341,0.23800000000000002,0.051,0.47100000000000003,0.387,0.5,0.667,0.375,0.07200000000000001,0.9279999999999999,0.733,2015-03-22
0.391,0.267,0.013000000000000001,0.517,0.369,0.5,0.667,0.375,0.07200000000000001,0.9279999999999999,0.733,2015-03-23
0.43200000000000005,0.256,0.01,0.507,0.373,0.5,0.667,0.375,0.07200000000000001,0.95,0.733,2015-03-24
0.44299999999999995,0.26,0.002,0.462,0.36,0.5,0.667,0.375,0.07200000000000001,0.93,0.733,2015-03-25
0.42200000000000004,0.249,0.094,0.574,0.381,0.5,0.667,0.375,0.07200000000000001,0.9279999999999999,0.733,2015-03-26
0.429,0.28,0.039,0.43799999999999994,0.332,0.5,0.667,0.375,0.07200000000000001,0.924,0.733,2015-03-27
0.39399999999999996,0.213,0.06,0.466,0.405,0.5,0.667,0.375,0.07200000000000001,0.941,0.733,2015-03-28
0.364,0.213,0.06,0.516,0.344,0.5,0.667,0.375,0.07200000000000001,0.941,0.733,2015-03-29
0.44,0.27699999999999997,0.046,0.539,0.342,0.5,0.667,0.375,0.07200000000000001,0.941,0.733,2015-03-30
0.469,0.24,0.025,0.495,0.39299999999999996,0.5,0.667,0.375,0.07200000000000001,0.94,0.733,2015-03-31
